Time,ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_0::Des Latent Heat Load [W],ZONE_0::Des Latent Cool Load [W],ZONE_0::Des Latent Heat Mass Flow [kg/s],ZONE_0::Des Latent Cool Mass Flow [kg/s],ZONE_0::Des Heat Load No DOAS [W],ZONE_0::Des Sens Cool Load No DOAS [W],ZONE_0::Des Latent Heat Load No DOAS [W],ZONE_0::Des Latent Cool Load No DOAS [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%]
00:10:00,4.796953E+03,8.939949E+01,3.157151E-01,6.252322E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999033E+01,2.310273E+01,2.599492E+01,7.375510E+01
00:20:00,4.814481E+03,1.024540E+02,3.168686E-01,7.165574E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999027E+01,2.311015E+01,2.599506E+01,7.421121E+01
00:30:00,4.841088E+03,1.136205E+02,3.186193E-01,7.946746E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999020E+01,2.312314E+01,2.599523E+01,7.448760E+01
00:40:00,4.876546E+03,1.228881E+02,3.209522E-01,8.595076E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999013E+01,2.313730E+01,2.599543E+01,7.462450E+01
00:50:00,4.920743E+03,1.302492E+02,3.238601E-01,9.110036E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999007E+01,2.315052E+01,2.599566E+01,7.467816E+01
01:00:00,4.973597E+03,1.357032E+02,3.273376E-01,9.491583E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999001E+01,2.316305E+01,2.599589E+01,7.468859E+01
01:10:00,5.020495E+03,1.267023E+02,3.304228E-01,8.861906E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998995E+01,2.317547E+01,2.599611E+01,7.467656E+01
01:20:00,5.060431E+03,1.165318E+02,3.330499E-01,8.150419E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998993E+01,2.318300E+01,2.599661E+01,7.478861E+01
01:30:00,5.093427E+03,1.051892E+02,3.352205E-01,7.356957E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998992E+01,2.318699E+01,2.599708E+01,7.507063E+01
01:40:00,5.119658E+03,9.259524E+01,3.369461E-01,6.475997E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998991E+01,2.319010E+01,2.599757E+01,7.548811E+01
01:50:00,5.139192E+03,7.871761E+01,3.382311E-01,5.505286E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998990E+01,2.319330E+01,2.599807E+01,7.599418E+01
02:00:00,5.152071E+03,6.352254E+01,3.390783E-01,4.442473E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998989E+01,2.319647E+01,2.599858E+01,7.655490E+01
02:10:00,5.162440E+03,5.038962E+01,3.397604E-01,3.523903E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.319945E+01,2.599911E+01,7.715191E+01
02:20:00,5.170358E+03,3.932591E+01,3.402813E-01,2.750094E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.320039E+01,2.599919E+01,7.766819E+01
02:30:00,5.175819E+03,3.036184E+01,3.406406E-01,2.123160E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.319972E+01,2.599927E+01,7.805986E+01
02:40:00,5.178796E+03,2.357741E+01,3.408364E-01,1.648685E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.319844E+01,2.599935E+01,7.834531E+01
02:50:00,5.179237E+03,1.900728E+01,3.408653E-01,1.329081E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998989E+01,2.319694E+01,2.599943E+01,7.856016E+01
03:00:00,5.177087E+03,1.668229E+01,3.407238E-01,1.166492E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998989E+01,2.319516E+01,2.599950E+01,7.873300E+01
03:10:00,5.175168E+03,1.351922E+01,3.405976E-01,9.453134E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998989E+01,2.319301E+01,2.599958E+01,7.888077E+01
03:20:00,5.173783E+03,1.018695E+01,3.405065E-01,7.123061E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.319262E+01,2.599986E+01,7.896040E+01
03:30:00,5.173038E+03,7.242402E+00,3.404574E-01,5.064119E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.319363E+01,2.598989E+01,7.897224E+01
03:40:00,5.173021E+03,4.672628E+00,3.404563E-01,3.267240E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.319493E+01,2.596152E+01,7.892395E+01
03:50:00,5.173809E+03,2.462397E+00,3.405081E-01,1.721776E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.319612E+01,2.592178E+01,7.880182E+01
04:00:00,5.175541E+03,5.979280E-01,3.406221E-01,4.180859E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.319720E+01,2.587945E+01,7.860338E+01
04:10:00,5.177534E+03,0.000000E+00,3.407532E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.319836E+01,2.583798E+01,7.834654E+01
04:20:00,5.179675E+03,0.000000E+00,3.408941E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.319990E+01,2.579492E+01,7.816245E+01
04:30:00,5.181953E+03,0.000000E+00,3.410440E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.320159E+01,2.574953E+01,7.809864E+01
04:40:00,5.184345E+03,0.000000E+00,3.412014E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.320328E+01,2.570272E+01,7.813493E+01
04:50:00,5.186901E+03,0.000000E+00,3.413696E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.320488E+01,2.566428E+01,7.819296E+01
05:00:00,5.189543E+03,0.000000E+00,3.415435E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.320653E+01,2.563335E+01,7.825008E+01
05:10:00,5.194778E+03,0.000000E+00,3.418881E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998988E+01,2.320813E+01,2.560632E+01,7.830714E+01
05:20:00,5.202658E+03,0.000000E+00,3.424066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998986E+01,2.321211E+01,2.562649E+01,7.827176E+01
05:30:00,5.213193E+03,0.000000E+00,3.430998E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998984E+01,2.321759E+01,2.568829E+01,7.820415E+01
05:40:00,5.226409E+03,0.000000E+00,3.439694E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998982E+01,2.322326E+01,2.576478E+01,7.819992E+01
05:50:00,5.242281E+03,0.000000E+00,3.450137E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998980E+01,2.322876E+01,2.584274E+01,7.827452E+01
06:00:00,5.260845E+03,8.799168E-01,3.462350E-01,6.185682E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998978E+01,2.323418E+01,2.592469E+01,7.838054E+01
06:10:00,5.276958E+03,1.024587E+01,3.472951E-01,7.167401E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998976E+01,2.323962E+01,2.599973E+01,7.849758E+01
06:20:00,5.290533E+03,2.432381E+01,3.481881E-01,1.701222E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998976E+01,2.324294E+01,2.599791E+01,7.840744E+01
06:30:00,5.301548E+03,4.590892E+01,3.489127E-01,3.210796E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998976E+01,2.324494E+01,2.599688E+01,7.779698E+01
06:40:00,5.309987E+03,7.427014E+01,3.494679E-01,5.194481E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.998976E+01,2.324674E+01,2.599535E+01,7.673319E+01
