Surface Name,"PANEL0SURF: SurfDifShdgRatioIsoSky","PANEL0SURF: SurfDifShdgRatioHoriz","PANEL0SURF: SurfWoShdgIsoSky","PANEL0SURF: SurfWithShdgIsoSky","PANEL0SURF: SurfWoShdgHoriz","PANEL0SURF: SurfWithShdgHoriz","PANEL0SURF: BaseViewFactorSkyIR","PANEL0SURF: BaseViewFactorGroundIR","Mir-PANEL0SURF: SurfDifShdgRatioIsoSky","Mir-PANEL0SURF: SurfDifShdgRatioHoriz","Mir-PANEL0SURF: SurfWoShdgIsoSky","Mir-PANEL0SURF: SurfWithShdgIsoSky","Mir-PANEL0SURF: SurfWoShdgHoriz","Mir-PANEL0SURF: SurfWithShdgHoriz","Mir-PANEL0SURF: BaseViewFactorSkyIR","Mir-PANEL0SURF: BaseViewFactorGroundIR","SHADER_0: SurfDifShdgRatioIsoSky","SHADER_0: SurfDifShdgRatioHoriz","SHADER_0: SurfWoShdgIsoSky","SHADER_0: SurfWithShdgIsoSky","SHADER_0: SurfWoShdgHoriz","SHADER_0: SurfWithShdgHoriz","SHADER_0: BaseViewFactorSkyIR","SHADER_0: BaseViewFactorGroundIR","Mir-SHADER_0: SurfDifShdgRatioIsoSky","Mir-SHADER_0: SurfDifShdgRatioHoriz","Mir-SHADER_0: SurfWoShdgIsoSky","Mir-SHADER_0: SurfWithShdgIsoSky","Mir-SHADER_0: SurfWoShdgHoriz","Mir-SHADER_0: SurfWithShdgHoriz","Mir-SHADER_0: BaseViewFactorSkyIR","Mir-SHADER_0: BaseViewFactorGroundIR","ZONE_0:F0: SurfDifShdgRatioIsoSky","ZONE_0:F0: SurfDifShdgRatioHoriz","ZONE_0:F0: SurfWoShdgIsoSky","ZONE_0:F0: SurfWithShdgIsoSky","ZONE_0:F0: SurfWoShdgHoriz","ZONE_0:F0: SurfWithShdgHoriz","ZONE_0:F0: BaseViewFactorSkyIR","ZONE_0:F0: BaseViewFactorGroundIR","ZONE_0:F1: SurfDifShdgRatioIsoSky","ZONE_0:F1: SurfDifShdgRatioHoriz","ZONE_0:F1: SurfWoShdgIsoSky","ZONE_0:F1: SurfWithShdgIsoSky","ZONE_0:F1: SurfWoShdgHoriz","ZONE_0:F1: SurfWithShdgHoriz","ZONE_0:F1: BaseViewFactorSkyIR","ZONE_0:F1: BaseViewFactorGroundIR","ZONE_0:F2: SurfDifShdgRatioIsoSky","ZONE_0:F2: SurfDifShdgRatioHoriz","ZONE_0:F2: SurfWoShdgIsoSky","ZONE_0:F2: SurfWithShdgIsoSky","ZONE_0:F2: SurfWoShdgHoriz","ZONE_0:F2: SurfWithShdgHoriz","ZONE_0:F2: BaseViewFactorSkyIR","ZONE_0:F2: BaseViewFactorGroundIR","ZONE_0:F3: SurfDifShdgRatioIsoSky","ZONE_0:F3: SurfDifShdgRatioHoriz","ZONE_0:F3: SurfWoShdgIsoSky","ZONE_0:F3: SurfWithShdgIsoSky","ZONE_0:F3: SurfWoShdgHoriz","ZONE_0:F3: SurfWithShdgHoriz","ZONE_0:F3: BaseViewFactorSkyIR","ZONE_0:F3: BaseViewFactorGroundIR","ZONE_0:F5: SurfDifShdgRatioIsoSky","ZONE_0:F5: SurfDifShdgRatioHoriz","ZONE_0:F5: SurfWoShdgIsoSky","ZONE_0:F5: SurfWithShdgIsoSky","ZONE_0:F5: SurfWoShdgHoriz","ZONE_0:F5: SurfWithShdgHoriz","ZONE_0:F5: BaseViewFactorSkyIR","ZONE_0:F5: BaseViewFactorGroundIR","ZONE_0:F0:W0: SurfDifShdgRatioIsoSky","ZONE_0:F0:W0: SurfDifShdgRatioHoriz","ZONE_0:F0:W0: SurfWoShdgIsoSky","ZONE_0:F0:W0: SurfWithShdgIsoSky","ZONE_0:F0:W0: SurfWoShdgHoriz","ZONE_0:F0:W0: SurfWithShdgHoriz","ZONE_0:F0:W0: BaseViewFactorSkyIR","ZONE_0:F0:W0: BaseViewFactorGroundIR","ZONE_0:F1:W0: SurfDifShdgRatioIsoSky","ZONE_0:F1:W0: SurfDifShdgRatioHoriz","ZONE_0:F1:W0: SurfWoShdgIsoSky","ZONE_0:F1:W0: SurfWithShdgIsoSky","ZONE_0:F1:W0: SurfWoShdgHoriz","ZONE_0:F1:W0: SurfWithShdgHoriz","ZONE_0:F1:W0: BaseViewFactorSkyIR","ZONE_0:F1:W0: BaseViewFactorGroundIR","ZONE_0:F2:W0: SurfDifShdgRatioIsoSky","ZONE_0:F2:W0: SurfDifShdgRatioHoriz","ZONE_0:F2:W0: SurfWoShdgIsoSky","ZONE_0:F2:W0: SurfWithShdgIsoSky","ZONE_0:F2:W0: SurfWoShdgHoriz","ZONE_0:F2:W0: SurfWithShdgHoriz","ZONE_0:F2:W0: BaseViewFactorSkyIR","ZONE_0:F2:W0: BaseViewFactorGroundIR","ZONE_0:F3:W0: SurfDifShdgRatioIsoSky","ZONE_0:F3:W0: SurfDifShdgRatioHoriz","ZONE_0:F3:W0: SurfWoShdgIsoSky","ZONE_0:F3:W0: SurfWithShdgIsoSky","ZONE_0:F3:W0: SurfWoShdgHoriz","ZONE_0:F3:W0: SurfWithShdgHoriz","ZONE_0:F3:W0: BaseViewFactorSkyIR","ZONE_0:F3:W0: BaseViewFactorGroundIR"
Constant,0.497128,0.441584,3.17777,1.57976,0.21287,0.094,1,0,0,0,0,0,0,0,0,1,1,1,1.56181,1.56181,0.511735,0.511735,0.5,0.5,0,0,1.56181,0,0.511735,0,0,1,0.000387016,0,1.56181,0.000604448,0.511735,0,0.5,0.5,0.569625,0.565826,1.56181,0.889649,0.511735,0.289553,0.5,0.5,1,1,1.56181,1.56181,0.511735,0.511735,0.5,0.5,0.569625,0.565826,1.56181,0.889649,0.511735,0.289553,0.5,0.5,0.561321,0.541663,3.17777,1.78375,0.21287,0.115304,1,0,0.000387016,0,1.56181,0.000604448,0.511735,0,0.5,0.5,0.568073,0.565819,1.56181,0.887225,0.511735,0.289549,0.5,0.5,0.999985,0.999989,1.56181,1.56179,0.511735,0.51173,0.5,0.5,0.568073,0.565819,1.56181,0.887225,0.511735,0.289549,0.5,0.5
