Surface Name,6:F0: SurfDifShdgRatioIsoSky,6:F0: SurfDifShdgRatioHoriz,6:F0: SurfDifWithoutShdgIsoSky,6:F0: SurfDifWithShdgIsoSky,6:F0: SurfDifWithoutShdgHorizon,6:F0: SurfDifWithShdgHorizon,6:F0: ViewFactorSkyIR,6:F0: ViewFactorGroundIR,6:F1: SurfDifShdgRatioIsoSky,6:F1: SurfDifShdgRatioHoriz,6:F1: SurfDifWithoutShdgIsoSky,6:F1: SurfDifWithShdgIsoSky,6:F1: SurfDifWithoutShdgHorizon,6:F1: SurfDifWithShdgHorizon,6:F1: ViewFactorSkyIR,6:F1: ViewFactorGroundIR,6:F2: SurfDifShdgRatioIsoSky,6:F2: SurfDifShdgRatioHoriz,6:F2: SurfDifWithoutShdgIsoSky,6:F2: SurfDifWithShdgIsoSky,6:F2: SurfDifWithoutShdgHorizon,6:F2: SurfDifWithShdgHorizon,6:F2: ViewFactorSkyIR,6:F2: ViewFactorGroundIR,6:F2_W0: SurfDifShdgRatioIsoSky,6:F2_W0: SurfDifShdgRatioHoriz,6:F2_W0: SurfDifWithoutShdgIsoSky,6:F2_W0: SurfDifWithShdgIsoSky,6:F2_W0: SurfDifWithoutShdgHorizon,6:F2_W0: SurfDifWithShdgHorizon,6:F2_W0: ViewFactorSkyIR,6:F2_W0: ViewFactorGroundIR,6:F3: SurfDifShdgRatioIsoSky,6:F3: SurfDifShdgRatioHoriz,6:F3: SurfDifWithoutShdgIsoSky,6:F3: SurfDifWithShdgIsoSky,6:F3: SurfDifWithoutShdgHorizon,6:F3: SurfDifWithShdgHorizon,6:F3: ViewFactorSkyIR,6:F3: ViewFactorGroundIR,6:F3_W0: SurfDifShdgRatioIsoSky,6:F3_W0: SurfDifShdgRatioHoriz,6:F3_W0: SurfDifWithoutShdgIsoSky,6:F3_W0: SurfDifWithShdgIsoSky,6:F3_W0: SurfDifWithoutShdgHorizon,6:F3_W0: SurfDifWithShdgHorizon,6:F3_W0: ViewFactorSkyIR,6:F3_W0: ViewFactorGroundIR,6:F3_W1: SurfDifShdgRatioIsoSky,6:F3_W1: SurfDifShdgRatioHoriz,6:F3_W1: SurfDifWithoutShdgIsoSky,6:F3_W1: SurfDifWithShdgIsoSky,6:F3_W1: SurfDifWithoutShdgHorizon,6:F3_W1: SurfDifWithShdgHorizon,6:F3_W1: ViewFactorSkyIR,6:F3_W1: ViewFactorGroundIR,6:F4: SurfDifShdgRatioIsoSky,6:F4: SurfDifShdgRatioHoriz,6:F4: SurfDifWithoutShdgIsoSky,6:F4: SurfDifWithShdgIsoSky,6:F4: SurfDifWithoutShdgHorizon,6:F4: SurfDifWithShdgHorizon,6:F4: ViewFactorSkyIR,6:F4: ViewFactorGroundIR
Constant,0.999885845,0.999885845,81.018797,81.018797,81.018797,81.018797,0.326923,0.208333,0.999885845,0.999885845,65.54790928,65.54790928,65.54790928,65.54790928,0.365385,0.1875,0.999885845,0.999885845,67.29869948,67.29869948,67.29869948,67.29869948,0.25,0.3125,1.636531681,1.636531681,61.53221483,60.15869539,61.53221483,60.15869539,0.384615,0.166667,0.999885845,0.999885845,65.05847692,65.05847692,65.05847692,65.05847692,0.269231,0.291667,4.333840928,4.333840928,64.81149582,78.8499377,64.81149582,78.8499377,0.307692,0.25,4.911448177,4.911448177,55.49806092,65.07984404,55.49806092,65.07984404,0.384615,0.145833,0.999885845,0.999885845,50.13503207,50.13503207,50.13503207,50.13503207,0.326923,0.229167
